AY/A,Ast,Att,Att.1,Cmp,Cmp%,Comb,Ctch%,Date,Def%,DefSnp,FF,FL,FR,FRTD,Fmb,GS,Gcar,Gtm,Int,KRTD,Off%,OffSnp,Opp,PRTD,QBHits,Rate,Rec,Result,Ret,Ret.1,Rk,ST%,STSnp,Sfty,Sk,Sk.1,Solo,TD,TD.1,TD.2,TFL,Team,Tgt,Unnamed: 6,Week,Y/A,Y/A.1,Y/R,Y/Ret,Y/Ret.1,Y/Tgt,Yds,Yds.1,Yds.2,Yds.3,Yds.4,col_6,injured,player_id,season,source_file,touches_prev,touches_prev_2,touches_prev_3,career_touches_prior,prior_multiweek_prev,age
,,22.0,,,,,100.0,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,97.0,17.0,,,81.7,49.0,CHI,,,,5.0,"W, 17-9",,,11.0,0.0,0.0,,,,,0.0,0.0,,,GNB,5.0,,18.0,5.0,,6.0,,,6.0,111.0,30.0,0.0,,,,False,joneaa00,2023,joneaa00_2023_gamelog.csv,20.0,21.0,13.0,333.0,0.0,28
,,14.0,,,,,100.0,2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,98.0,1.0,,,54.5,30.0,NYG,,,,2.0,"W, 28-6",,,1.0,0.0,0.0,,,,,1.0,0.0,,,MIN,2.0,,1.0,6.7,,7.5,,,7.5,94.0,15.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,22.0,20.0,21.0,355.0,0.0,29
,,9.0,,,,,83.3,2024-09-15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,99.0,2.0,,,61.1,33.0,SFO,,,,5.0,"W, 23-17",,,2.0,0.0,0.0,,,,,0.0,0.0,,,MIN,6.0,,2.0,3.6,,7.2,,,6.0,32.0,36.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,14.0,22.0,20.0,369.0,0.0,29
,,19.0,,,,,83.3,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,100.0,3.0,,,60.3,38.0,HOU,,,,5.0,"W, 34-7",,,3.0,0.0,0.0,,,,,0.0,1.0,,,MIN,6.0,,3.0,5.4,,9.2,,,7.7,102.0,46.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,9.0,14.0,22.0,378.0,0.0,29
,,22.0,,,,,80.0,2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,101.0,4.0,,,82.4,56.0,GNB,,,,4.0,"W, 31-29",,,4.0,0.0,0.0,,,,,0.0,0.0,,,MIN,5.0,,4.0,4.2,,11.5,,,9.2,93.0,46.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,19.0,9.0,14.0,397.0,0.0,29
,,7.0,,,,,100.0,2024-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,102.0,5.0,,,21.9,16.0,NYJ,,,,1.0,"W, 23-17",,,5.0,0.0,0.0,,,,,0.0,0.0,,,MIN,1.0,,5.0,4.1,,24.0,,,24.0,29.0,24.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,22.0,19.0,9.0,419.0,0.0,29
,,14.0,,,,,100.0,2024-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,103.0,6.0,,,71.7,43.0,DET,,,,3.0,"L, 29-31",,,6.0,0.0,0.0,,,,,1.0,0.0,,,MIN,3.0,,7.0,6.6,,7.7,,,7.7,93.0,23.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,7.0,22.0,19.0,426.0,0.0,29
,,19.0,,,,,100.0,2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,104.0,7.0,,,92.0,46.0,LAR,,,,2.0,"L, 20-30",,,7.0,0.0,0.0,,,,,0.0,0.0,,,MIN,2.0,,8.0,3.1,,18.5,,,18.5,58.0,37.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,14.0,7.0,22.0,440.0,0.0,29
,,21.0,,,,,100.0,2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,105.0,8.0,,,75.3,55.0,IND,,,,4.0,"W, 21-13",,,8.0,0.0,0.0,,,,,0.0,0.0,,,MIN,4.0,,9.0,3.0,,4.5,,,4.5,64.0,18.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,19.0,14.0,7.0,459.0,0.0,29
,,17.0,,,,,66.7,2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,106.0,9.0,,,52.4,44.0,JAX,,,,2.0,"W, 12-7",,,9.0,0.0,0.0,,,,,0.0,0.0,,,MIN,3.0,,10.0,5.2,,6.5,,,4.3,88.0,13.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,21.0,19.0,14.0,480.0,0.0,29
,,15.0,,,,,100.0,2024-11-17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,*,107.0,10.0,,,53.4,39.0,TEN,,,,1.0,"W, 23-13",,,10.0,0.0,0.0,,,,,0.0,0.0,,,MIN,1.0,,11.0,2.6,,4.0,,,4.0,39.0,4.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,17.0,21.0,19.0,497.0,0.0,29
,,22.0,,,,,75.0,2024-11-24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,108.0,11.0,,,78.9,56.0,CHI,,,,3.0,"W, 30-27 (OT)",,,11.0,0.0,0.0,,,,,1.0,0.0,,,MIN,4.0,,12.0,4.8,,7.7,,,5.8,106.0,23.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,15.0,17.0,21.0,512.0,0.0,29
,,5.0,,,,,75.0,2024-12-01,0.0,0.0,0.0,1.0,0.0,0.0,2.0,*,109.0,12.0,,,52.8,28.0,ARI,,,,3.0,"W, 23-22",,,12.0,0.0,0.0,,,,,0.0,1.0,,,MIN,4.0,,13.0,4.4,,2.0,,,1.5,22.0,6.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,22.0,15.0,17.0,534.0,0.0,29
,,13.0,,,,,100.0,2024-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,110.0,13.0,,,63.3,38.0,ATL,,,,2.0,"W, 42-21",,,13.0,0.0,0.0,,,,,1.0,0.0,,,MIN,2.0,,14.0,5.6,,5.5,,,5.5,73.0,11.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,5.0,22.0,15.0,539.0,0.0,29
,,18.0,,,,,66.7,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,111.0,14.0,,,61.0,47.0,CHI,,,,2.0,"W, 30-12",,,14.0,0.0,0.0,,,,,1.0,0.0,,,MIN,3.0,,15.0,4.8,,10.0,,,6.7,86.0,20.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,13.0,5.0,22.0,552.0,0.0,29
,,18.0,,,,,60.0,2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,112.0,15.0,,,81.8,54.0,SEA,,,,3.0,"W, 27-24",,,15.0,0.0,0.0,,,,,0.0,0.0,,,MIN,5.0,,16.0,3.7,,8.7,,,5.2,67.0,26.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,18.0,13.0,5.0,570.0,0.0,29
,,12.0,,,,,80.0,2024-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,113.0,16.0,,,51.4,37.0,GNB,,,,4.0,"W, 27-25",,,16.0,0.0,0.0,,,,,0.0,0.0,,,MIN,5.0,,17.0,3.9,,7.5,,,6.0,47.0,30.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,18.0,18.0,13.0,588.0,0.0,29
,,10.0,,,,,83.3,2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,114.0,17.0,,,61.5,40.0,DET,,,,5.0,"L, 9-31",,,17.0,0.0,0.0,,,,,0.0,0.0,,,MIN,6.0,,18.0,4.5,,6.0,,,5.0,45.0,30.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,12.0,18.0,18.0,600.0,0.0,29
,,255.0,,,,,82.3,,0.0,0.0,0.0,3.0,1.0,0.0,5.0,,,,,,62.7,700.0,,,,,51.0,14-3,,,,0.0,0.0,,,,,5.0,2.0,,,,62.0,,,4.5,,8.0,,,6.6,1138.0,408.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,10.0,12.0,18.0,610.0,0.0,29
,,9.0,,,,,75.0,2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,74.0,1.0,,,62.3,38.0,ATL,,,,3.0,"W, 27-26",,,1.0,0.0,0.0,,,,,0.0,0.0,,,NOR,4.0,@,1.0,4.3,,2.3,,,1.8,39.0,7.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,0.0,0.0,0.0,0.0,0.0,27
,,,,,,,,2022-09-18,,,,,,,,Inactive,,2.0,,,,,TAM,,,,,"L, 10-20",,,1.0,,,,,,,,,,,NOR,,,2.0,,,,,,,,,,,,,True,kamaal00,2022,kamaal00_2022_gamelog.csv,9.0,0.0,0.0,9.0,0.0,27
,,15.0,,,,,28.6,2022-09-25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,75.0,3.0,,,69.6,48.0,CAR,,,,2.0,"L, 14-22",,,2.0,0.0,0.0,,,,,0.0,0.0,,,NOR,7.0,@,3.0,4.1,,6.0,,,1.7,61.0,12.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,0.0,9.0,0.0,9.0,1.0,27
,,,,,,,,2022-10-02,,,,,,,,Inactive,,4.0,,,,,MIN,,,,,"L, 25-28",,,2.0,,,,,,,,,,,NOR,,,4.0,,,,,,,,,,,,,True,kamaal00,2022,kamaal00_2022_gamelog.csv,15.0,0.0,9.0,24.0,1.0,27
,,23.0,,,,,100.0,2022-10-09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,76.0,5.0,,,72.7,56.0,SEA,,,,6.0,"W, 39-32",,,3.0,0.0,0.0,,,,,0.0,0.0,,,NOR,6.0,,5.0,4.5,,15.2,,,15.2,103.0,91.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,0.0,15.0,0.0,24.0,2.0,27
,,19.0,,,,,66.7,2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,77.0,6.0,,,69.4,50.0,CIN,,,,6.0,"L, 26-30",,,4.0,0.0,0.0,,,,,0.0,0.0,,,NOR,9.0,,6.0,5.2,,4.2,,,2.8,99.0,25.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,23.0,0.0,15.0,47.0,1.0,27
,,11.0,,,,,77.8,2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,78.0,7.0,,,72.2,52.0,ARI,,,,7.0,"L, 34-42",,,5.0,0.0,0.0,,,,,0.0,0.0,,,NOR,9.0,@,7.0,4.5,,8.0,,,6.2,49.0,56.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,19.0,23.0,0.0,66.0,1.0,27
,,18.0,,,,,90.0,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,79.0,8.0,,,71.9,46.0,LVR,,,,9.0,"W, 24-0",,,6.0,0.0,0.0,,,,,1.0,2.0,,,NOR,10.0,,8.0,3.4,,10.7,,,9.6,62.0,96.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,11.0,19.0,23.0,77.0,0.0,27
,,9.0,,,,,75.0,2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,80.0,9.0,,,88.2,45.0,BAL,,,,3.0,"L, 13-27",,,7.0,0.0,0.0,,,,,0.0,0.0,,,NOR,4.0,,9.0,3.3,,10.7,,,8.0,30.0,32.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,18.0,11.0,19.0,95.0,0.0,27
,,8.0,,,,,75.0,2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,81.0,10.0,,,78.7,37.0,PIT,,,,3.0,"L, 10-20",,,8.0,0.0,0.0,,,,,0.0,0.0,,,NOR,4.0,@,10.0,3.3,,6.3,,,4.8,26.0,19.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,9.0,18.0,11.0,104.0,0.0,27
,,12.0,,,,,80.0,2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,82.0,11.0,,,70.2,40.0,LAR,,,,4.0,"W, 27-20",,,9.0,3.2,1.0,,,,,0.0,0.0,,,NOR,5.0,,11.0,3.5,,11.8,,,9.4,42.0,47.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,8.0,9.0,18.0,112.0,0.0,27
,,7.0,,,,,85.7,2022-11-27,0.0,0.0,0.0,2.0,0.0,0.0,2.0,*,83.0,12.0,,,66.7,38.0,SFO,,,,6.0,"L, 0-13",,,10.0,0.0,0.0,,,,,0.0,0.0,,,NOR,7.0,@,12.0,1.9,,6.2,,,5.3,13.0,37.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,12.0,8.0,9.0,124.0,0.0,27
,,12.0,,,,,66.7,2022-12-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,*,84.0,13.0,,,59.3,35.0,TAM,,,,2.0,"L, 16-17",,,11.0,0.0,0.0,,,,,0.0,0.0,,,NOR,3.0,@,13.0,2.2,,5.5,,,3.7,26.0,11.0,6.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,7.0,12.0,8.0,131.0,0.0,27
,,21.0,,,,,100.0,2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,85.0,14.0,,,61.8,34.0,ATL,,,,2.0,"W, 21-18",,,12.0,0.0,0.0,,,,,0.0,0.0,,,NOR,2.0,,15.0,4.3,,6.5,,,6.5,91.0,13.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,12.0,7.0,12.0,143.0,0.0,27
,,20.0,,,,,50.0,2022-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,15.0,,,70.4,38.0,CLE,,,,2.0,"W, 17-10",,,13.0,0.0,0.0,,,,,1.0,0.0,,,NOR,4.0,@,16.0,3.8,,17.0,,,8.5,76.0,34.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,21.0,12.0,7.0,164.0,0.0,27
,,16.0,,,,,100.0,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,87.0,16.0,,,58.0,40.0,PHI,,,,1.0,"W, 20-10",,,14.0,0.0,0.0,,,,,0.0,0.0,,,NOR,1.0,@,17.0,4.6,,7.0,,,7.0,73.0,7.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,20.0,21.0,12.0,184.0,0.0,27
,,23.0,,,,,50.0,2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,88.0,17.0,,,75.0,45.0,CAR,,,,1.0,"L, 7-10",,,15.0,0.0,0.0,,,,,0.0,0.0,,,NOR,2.0,,18.0,4.7,,3.0,,,1.5,107.0,3.0,0.0,,,,False,kamaal00,2022,kamaal00_2022_gamelog.csv,16.0,20.0,21.0,200.0,0.0,27
,,11.0,,,,,92.9,2023-10-01,0.0,0.0,,,,,,*,89.0,4.0,,,75.4,49.0,TAM,,,,13.0,"L, 9-26",,,1.0,0.0,0.0,,,,,0.0,0.0,,,NOR,14.0,,4.0,4.6,,2.5,,,2.4,51.0,33.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,23.0,16.0,20.0,223.0,0.0,28
,,22.0,,,,,100.0,2023-10-08,0.0,0.0,,,,,,*,90.0,5.0,,,62.5,45.0,NWE,,,,3.0,"W, 34-0",,,2.0,0.0,0.0,,,,,1.0,0.0,,,NOR,3.0,@,5.0,3.6,,5.7,,,5.7,80.0,17.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,11.0,23.0,16.0,234.0,0.0,28
,,19.0,,,,,87.5,2023-10-15,0.0,0.0,,,,,,*,91.0,6.0,,,80.5,66.0,HOU,,,,7.0,"L, 13-20",,,3.0,0.0,0.0,,,,,0.0,0.0,,,NOR,8.0,@,6.0,3.6,,5.1,,,4.5,68.0,36.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,22.0,11.0,23.0,256.0,0.0,28
,,17.0,,,,,85.7,2023-10-19,0.0,0.0,,,,,,*,92.0,7.0,,,73.3,66.0,JAX,,,,12.0,"L, 24-31",,,4.0,0.0,0.0,,,,,0.0,0.0,,,NOR,14.0,,7.0,3.6,,7.6,,,6.5,62.0,91.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,19.0,22.0,11.0,275.0,0.0,28
,,17.0,,,,,80.0,2023-10-29,0.0,0.0,,,,,,*,93.0,8.0,,,57.6,38.0,IND,,,,4.0,"W, 38-27",,,5.0,0.0,0.0,,,,,1.0,1.0,,,NOR,5.0,@,8.0,3.5,,12.8,,,10.2,59.0,51.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,17.0,19.0,22.0,292.0,0.0,28
,,9.0,,,,,80.0,2023-11-05,0.0,0.0,,,,,,*,94.0,9.0,,,49.2,31.0,CHI,,,,4.0,"W, 24-17",,,6.0,0.0,0.0,,,,,0.0,0.0,,,NOR,5.0,,9.0,2.9,,11.0,,,8.8,26.0,44.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,17.0,17.0,19.0,309.0,0.0,28
,,9.0,,,,,100.0,2023-11-12,0.0,0.0,,,,,,*,95.0,10.0,,,76.1,51.0,MIN,,,,7.0,"L, 19-27",,,7.0,0.0,0.0,,,,,0.0,0.0,,,NOR,7.0,@,10.0,4.7,,4.7,,,4.7,42.0,33.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,9.0,17.0,17.0,318.0,0.0,28
,,15.0,,,,,80.0,2023-11-26,0.0,0.0,,,,,,*,96.0,11.0,,,63.9,46.0,ATL,,,,4.0,"L, 15-24",,,8.0,0.0,0.0,,,,,0.0,0.0,,,NOR,5.0,@,12.0,4.6,,12.5,,,10.0,69.0,50.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,9.0,9.0,17.0,327.0,0.0,28
,,14.0,,,,,75.0,2023-12-03,0.0,0.0,,,,,,*,97.0,12.0,,,58.2,39.0,DET,,,,6.0,"L, 28-33",,,9.0,0.0,0.0,,,,,2.0,0.0,,,NOR,8.0,,13.0,3.6,,9.7,,,7.3,51.0,58.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,15.0,9.0,9.0,342.0,0.0,28
,,12.0,,,,,75.0,2023-12-10,0.0,0.0,,,,,,*,98.0,13.0,,,53.8,28.0,CAR,,,,3.0,"W, 28-6",,,10.0,0.0,0.0,,,,,1.0,0.0,,,NOR,4.0,,14.0,4.7,,-3.7,,,-2.8,56.0,-11.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,14.0,15.0,9.0,356.0,0.0,28
,,16.0,,,,,100.0,2023-12-17,0.0,0.0,,,,,,,99.0,14.0,,,51.6,32.0,NYG,,,,5.0,"W, 24-6",,,11.0,0.0,0.0,,,,,0.0,0.0,,,NOR,5.0,,15.0,4.1,,8.8,,,8.8,66.0,44.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,12.0,14.0,15.0,368.0,0.0,28
,,9.0,,,,,83.3,2023-12-21,0.0,0.0,,,,,,*,100.0,15.0,,,73.3,44.0,LAR,,,,5.0,"L, 22-30",,,12.0,0.0,0.0,,,,,0.0,0.0,,,NOR,6.0,@,16.0,2.1,,3.2,,,2.7,19.0,16.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,16.0,12.0,14.0,384.0,0.0,28
,,10.0,,,,,100.0,2023-12-31,0.0,0.0,,,,,,*,101.0,16.0,,,32.9,23.0,TAM,,,,2.0,"W, 23-13",,,13.0,0.0,0.0,,,,,0.0,0.0,,,NOR,2.0,@,17.0,4.5,,2.0,,,2.0,45.0,4.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,9.0,16.0,12.0,393.0,0.0,28
,,,,,,,,2024-01-07,,,,,,,,Inactive,,17.0,,,,,ATL,,,,,"W, 48-17",,,13.0,,,,,,,,,,,NOR,,,18.0,,,,,,,,,,,,,True,kamaal00,2023,kamaal00_2023_gamelog.csv,10.0,9.0,16.0,403.0,0.0,28
,,15.0,,,,,100.0,2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,102.0,1.0,,,51.5,34.0,CAR,,,,5.0,"W, 47-10",,,1.0,0.0,0.0,,,,,1.0,0.0,,,NOR,5.0,,1.0,5.5,,5.4,,,5.4,83.0,27.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,0.0,10.0,9.0,403.0,1.0,29
,,20.0,,,,,66.7,2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,103.0,2.0,,,62.7,37.0,DAL,,,,2.0,"W, 44-19",,,2.0,0.0,0.0,,,,,3.0,1.0,,,NOR,3.0,,2.0,5.8,,32.5,,,21.7,115.0,65.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,15.0,0.0,10.0,418.0,1.0,29
,,26.0,,,,,100.0,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,104.0,3.0,,,85.7,48.0,PHI,,,,3.0,"L, 12-15",,,3.0,0.0,0.0,,,,,0.0,0.0,,,NOR,3.0,,3.0,3.3,,13.3,,,13.3,87.0,40.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,20.0,15.0,0.0,438.0,1.0,29
,,19.0,,,,,77.8,2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,105.0,4.0,,,82.4,61.0,ATL,,,,7.0,"L, 24-26",,,4.0,0.0,0.0,,,,,1.0,0.0,,,NOR,9.0,,4.0,4.1,,6.0,,,4.7,77.0,42.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,26.0,20.0,15.0,464.0,0.0,29
,,11.0,,,,,75.0,2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,106.0,5.0,,,88.7,47.0,KAN,,,,6.0,"L, 13-26",,,5.0,0.0,0.0,,,,,0.0,0.0,,,NOR,8.0,,5.0,2.4,,6.7,,,5.0,26.0,40.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,19.0,26.0,20.0,483.0,0.0,29
,,13.0,,,,,62.5,2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,107.0,6.0,,,74.3,52.0,TAM,,,,5.0,"L, 27-51",,,6.0,0.0,0.0,,,,,1.0,0.0,,,NOR,8.0,,6.0,3.1,,4.8,,,3.0,40.0,24.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,11.0,19.0,26.0,494.0,0.0,29
,,7.0,,,,,85.7,2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,108.0,7.0,,,57.1,40.0,DEN,,,,6.0,"L, 10-33",,,7.0,0.0,0.0,,,,,0.0,0.0,,,NOR,7.0,,7.0,1.4,,2.3,,,2.0,10.0,14.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,13.0,11.0,19.0,507.0,0.0,29
,,10.0,,,,,54.5,2024-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,109.0,8.0,,,54.8,40.0,LAC,,,,6.0,"L, 8-26",,,8.0,0.0,0.0,,,,,0.0,0.0,,,NOR,11.0,,8.0,6.7,,9.2,,,5.0,67.0,55.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,7.0,13.0,11.0,514.0,0.0,29
,,29.0,,,,,66.7,2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,110.0,9.0,,,77.2,61.0,CAR,,,,6.0,"L, 22-23",,,9.0,0.0,0.0,,,,,0.0,0.0,,,NOR,9.0,,9.0,5.3,,10.0,,,6.7,155.0,60.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,10.0,7.0,13.0,524.0,0.0,29
,,17.0,,,,,83.3,2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,111.0,10.0,,,81.1,43.0,ATL,,,,5.0,"W, 20-17",,,10.0,0.0,0.0,,,,,0.0,0.0,,,NOR,6.0,,10.0,3.2,,10.8,,,9.0,55.0,54.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,29.0,10.0,7.0,553.0,0.0,29
,,16.0,,,,,100.0,2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,112.0,11.0,,,73.3,44.0,CLE,,,,4.0,"W, 35-14",,,11.0,0.0,0.0,,,,,0.0,0.0,,,NOR,4.0,,11.0,4.2,,5.5,,,5.5,67.0,22.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,17.0,29.0,10.0,570.0,0.0,29
,,23.0,,,,,66.7,2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,113.0,12.0,,,85.7,60.0,LAR,,,,4.0,"L, 14-21",,,12.0,0.0,0.0,,,,,0.0,0.0,,,NOR,6.0,,13.0,4.9,,1.8,,,1.2,112.0,7.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,16.0,17.0,29.0,586.0,0.0,29
,,17.0,,,,,100.0,2024-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,114.0,13.0,,,72.1,49.0,NYG,,,,5.0,"W, 14-11",,,13.0,0.0,0.0,,,,,0.0,0.0,,,NOR,5.0,,14.0,2.6,,7.0,,,7.0,44.0,35.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,23.0,16.0,17.0,609.0,0.0,29
,,5.0,,,,,80.0,2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,115.0,14.0,,,45.5,25.0,WAS,,,,4.0,"L, 19-20",,,14.0,0.0,0.0,,,,,0.0,1.0,,,NOR,5.0,,15.0,2.4,,14.5,,,11.6,12.0,58.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,17.0,23.0,16.0,626.0,0.0,29
,,,,,,,,2024-12-23,,,,,,,,Inactive,,15.0,,,,,GNB,,,,,"L, 0-34",,,14.0,,,,,,,,,,,NOR,,,16.0,,,,,,,,,,,,@,True,kamaal00,2024,kamaal00_2024_gamelog.csv,5.0,17.0,23.0,631.0,0.0,29
,,,,,,,,2024-12-29,,,,,,,,Inactive,,16.0,,,,,LVR,,,,,"L, 10-25",,,14.0,,,,,,,,,,,NOR,,,17.0,,,,,,,,,,,,,True,kamaal00,2024,kamaal00_2024_gamelog.csv,0.0,5.0,17.0,631.0,1.0,29
,,,,,,,,2025-01-05,,,,,,,,Inactive,,17.0,,,,,TAM,,,,,"L, 19-27",,,14.0,,,,,,,,,,,NOR,,,18.0,,,,,,,,,,,,@,True,kamaal00,2024,kamaal00_2024_gamelog.csv,0.0,0.0,5.0,631.0,2.0,29
,,228.0,,,,,76.4,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,70.8,641.0,,,,,68.0,5-9,,,,0.0,0.0,,,,,6.0,2.0,,,,89.0,,,4.2,,8.0,,,6.1,950.0,543.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,0.0,0.0,0.0,631.0,3.0,29
