AY/A,Att,Att.1,Cmp,Cmp%,Ctch%,Date,Def%,DefSnp,FF,FL,FR,FRTD,Fmb,GS,Gcar,Gtm,Int,KRTD,Off%,OffSnp,Opp,PRTD,Rate,Rec,Result,Ret,Ret.1,Rk,ST%,STSnp,Sk,TD,TD.1,TD.2,Team,Tgt,Unnamed: 6,Week,Y/A,Y/A.1,Y/R,Y/Ret,Y/Ret.1,Y/Tgt,Yds,Yds.1,Yds.2,Yds.3,Yds.4,col_6,injured,player_id,season,source_file,touches_prev,touches_prev_2,touches_prev_3,career_touches_prior,prior_multiweek_prev,age
,12.0,,,,80.0,2024-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,113.0,16.0,,,51.4,37.0,GNB,,,4.0,"W, 27-25",,,16.0,0.0,0.0,,0.0,0.0,,MIN,5.0,,17.0,3.9,,7.5,,,6.0,47.0,30.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,18.0,18.0,13.0,375.0,0.0,29
,10.0,,,,83.3,2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,114.0,17.0,,,61.5,40.0,DET,,,5.0,"L, 9-31",,,17.0,0.0,0.0,,0.0,0.0,,MIN,6.0,,18.0,4.5,,6.0,,,5.0,45.0,30.0,0.0,,,@,False,joneaa00,2024,joneaa00_2024_gamelog.csv,12.0,18.0,18.0,387.0,0.0,29
,255.0,,,,82.3,,0.0,0.0,0.0,3.0,1.0,0.0,5.0,,,,,,62.7,700.0,,,,51.0,14-3,,,,0.0,0.0,,5.0,2.0,,,62.0,,,4.5,,8.0,,,6.6,1138.0,408.0,0.0,,,,False,joneaa00,2024,joneaa00_2024_gamelog.csv,10.0,12.0,18.0,397.0,0.0,29
,11.0,,,,92.9,2023-10-01,0.0,0.0,,,,,,*,89.0,4.0,,,75.4,49.0,TAM,,,13.0,"L, 9-26",,,1.0,0.0,0.0,,0.0,0.0,,NOR,14.0,,4.0,4.6,,2.5,,,2.4,51.0,33.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,0.0,0.0,0.0,0.0,0.0,28
,22.0,,,,100.0,2023-10-08,0.0,0.0,,,,,,*,90.0,5.0,,,62.5,45.0,NWE,,,3.0,"W, 34-0",,,2.0,0.0,0.0,,1.0,0.0,,NOR,3.0,@,5.0,3.6,,5.7,,,5.7,80.0,17.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,11.0,0.0,0.0,11.0,0.0,28
,19.0,,,,87.5,2023-10-15,0.0,0.0,,,,,,*,91.0,6.0,,,80.5,66.0,HOU,,,7.0,"L, 13-20",,,3.0,0.0,0.0,,0.0,0.0,,NOR,8.0,@,6.0,3.6,,5.1,,,4.5,68.0,36.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,22.0,11.0,0.0,33.0,0.0,28
,17.0,,,,85.7,2023-10-19,0.0,0.0,,,,,,*,92.0,7.0,,,73.3,66.0,JAX,,,12.0,"L, 24-31",,,4.0,0.0,0.0,,0.0,0.0,,NOR,14.0,,7.0,3.6,,7.6,,,6.5,62.0,91.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,19.0,22.0,11.0,52.0,0.0,28
,17.0,,,,80.0,2023-10-29,0.0,0.0,,,,,,*,93.0,8.0,,,57.6,38.0,IND,,,4.0,"W, 38-27",,,5.0,0.0,0.0,,1.0,1.0,,NOR,5.0,@,8.0,3.5,,12.8,,,10.2,59.0,51.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,17.0,19.0,22.0,69.0,0.0,28
,9.0,,,,80.0,2023-11-05,0.0,0.0,,,,,,*,94.0,9.0,,,49.2,31.0,CHI,,,4.0,"W, 24-17",,,6.0,0.0,0.0,,0.0,0.0,,NOR,5.0,,9.0,2.9,,11.0,,,8.8,26.0,44.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,17.0,17.0,19.0,86.0,0.0,28
,9.0,,,,100.0,2023-11-12,0.0,0.0,,,,,,*,95.0,10.0,,,76.1,51.0,MIN,,,7.0,"L, 19-27",,,7.0,0.0,0.0,,0.0,0.0,,NOR,7.0,@,10.0,4.7,,4.7,,,4.7,42.0,33.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,9.0,17.0,17.0,95.0,0.0,28
,15.0,,,,80.0,2023-11-26,0.0,0.0,,,,,,*,96.0,11.0,,,63.9,46.0,ATL,,,4.0,"L, 15-24",,,8.0,0.0,0.0,,0.0,0.0,,NOR,5.0,@,12.0,4.6,,12.5,,,10.0,69.0,50.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,9.0,9.0,17.0,104.0,0.0,28
,14.0,,,,75.0,2023-12-03,0.0,0.0,,,,,,*,97.0,12.0,,,58.2,39.0,DET,,,6.0,"L, 28-33",,,9.0,0.0,0.0,,2.0,0.0,,NOR,8.0,,13.0,3.6,,9.7,,,7.3,51.0,58.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,15.0,9.0,9.0,119.0,0.0,28
,12.0,,,,75.0,2023-12-10,0.0,0.0,,,,,,*,98.0,13.0,,,53.8,28.0,CAR,,,3.0,"W, 28-6",,,10.0,0.0,0.0,,1.0,0.0,,NOR,4.0,,14.0,4.7,,-3.7,,,-2.8,56.0,-11.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,14.0,15.0,9.0,133.0,0.0,28
,16.0,,,,100.0,2023-12-17,0.0,0.0,,,,,,,99.0,14.0,,,51.6,32.0,NYG,,,5.0,"W, 24-6",,,11.0,0.0,0.0,,0.0,0.0,,NOR,5.0,,15.0,4.1,,8.8,,,8.8,66.0,44.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,12.0,14.0,15.0,145.0,0.0,28
,9.0,,,,83.3,2023-12-21,0.0,0.0,,,,,,*,100.0,15.0,,,73.3,44.0,LAR,,,5.0,"L, 22-30",,,12.0,0.0,0.0,,0.0,0.0,,NOR,6.0,@,16.0,2.1,,3.2,,,2.7,19.0,16.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,16.0,12.0,14.0,161.0,0.0,28
,10.0,,,,100.0,2023-12-31,0.0,0.0,,,,,,*,101.0,16.0,,,32.9,23.0,TAM,,,2.0,"W, 23-13",,,13.0,0.0,0.0,,0.0,0.0,,NOR,2.0,@,17.0,4.5,,2.0,,,2.0,45.0,4.0,,,,,False,kamaal00,2023,kamaal00_2023_gamelog.csv,9.0,16.0,12.0,170.0,0.0,28
,,,,,,2024-01-07,,,,,,,,Inactive,,17.0,,,,,ATL,,,,"W, 48-17",,,13.0,,,,,,,NOR,,,18.0,,,,,,,,,,,,,True,kamaal00,2023,kamaal00_2023_gamelog.csv,10.0,9.0,16.0,180.0,0.0,28
,15.0,,,,100.0,2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,102.0,1.0,,,51.5,34.0,CAR,,,5.0,"W, 47-10",,,1.0,0.0,0.0,,1.0,0.0,,NOR,5.0,,1.0,5.5,,5.4,,,5.4,83.0,27.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,0.0,10.0,9.0,180.0,1.0,29
,20.0,,,,66.7,2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,103.0,2.0,,,62.7,37.0,DAL,,,2.0,"W, 44-19",,,2.0,0.0,0.0,,3.0,1.0,,NOR,3.0,,2.0,5.8,,32.5,,,21.7,115.0,65.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,15.0,0.0,10.0,195.0,1.0,29
,26.0,,,,100.0,2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,104.0,3.0,,,85.7,48.0,PHI,,,3.0,"L, 12-15",,,3.0,0.0,0.0,,0.0,0.0,,NOR,3.0,,3.0,3.3,,13.3,,,13.3,87.0,40.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,20.0,15.0,0.0,215.0,1.0,29
,19.0,,,,77.8,2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,105.0,4.0,,,82.4,61.0,ATL,,,7.0,"L, 24-26",,,4.0,0.0,0.0,,1.0,0.0,,NOR,9.0,,4.0,4.1,,6.0,,,4.7,77.0,42.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,26.0,20.0,15.0,241.0,0.0,29
,11.0,,,,75.0,2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,106.0,5.0,,,88.7,47.0,KAN,,,6.0,"L, 13-26",,,5.0,0.0,0.0,,0.0,0.0,,NOR,8.0,,5.0,2.4,,6.7,,,5.0,26.0,40.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,19.0,26.0,20.0,260.0,0.0,29
,13.0,,,,62.5,2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,*,107.0,6.0,,,74.3,52.0,TAM,,,5.0,"L, 27-51",,,6.0,0.0,0.0,,1.0,0.0,,NOR,8.0,,6.0,3.1,,4.8,,,3.0,40.0,24.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,11.0,19.0,26.0,271.0,0.0,29
,7.0,,,,85.7,2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,108.0,7.0,,,57.1,40.0,DEN,,,6.0,"L, 10-33",,,7.0,0.0,0.0,,0.0,0.0,,NOR,7.0,,7.0,1.4,,2.3,,,2.0,10.0,14.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,13.0,11.0,19.0,284.0,0.0,29
,10.0,,,,54.5,2024-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,109.0,8.0,,,54.8,40.0,LAC,,,6.0,"L, 8-26",,,8.0,0.0,0.0,,0.0,0.0,,NOR,11.0,,8.0,6.7,,9.2,,,5.0,67.0,55.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,7.0,13.0,11.0,291.0,0.0,29
,29.0,,,,66.7,2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,110.0,9.0,,,77.2,61.0,CAR,,,6.0,"L, 22-23",,,9.0,0.0,0.0,,0.0,0.0,,NOR,9.0,,9.0,5.3,,10.0,,,6.7,155.0,60.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,10.0,7.0,13.0,301.0,0.0,29
,17.0,,,,83.3,2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,111.0,10.0,,,81.1,43.0,ATL,,,5.0,"W, 20-17",,,10.0,0.0,0.0,,0.0,0.0,,NOR,6.0,,10.0,3.2,,10.8,,,9.0,55.0,54.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,29.0,10.0,7.0,330.0,0.0,29
,16.0,,,,100.0,2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,112.0,11.0,,,73.3,44.0,CLE,,,4.0,"W, 35-14",,,11.0,0.0,0.0,,0.0,0.0,,NOR,4.0,,11.0,4.2,,5.5,,,5.5,67.0,22.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,17.0,29.0,10.0,347.0,0.0,29
,23.0,,,,66.7,2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,113.0,12.0,,,85.7,60.0,LAR,,,4.0,"L, 14-21",,,12.0,0.0,0.0,,0.0,0.0,,NOR,6.0,,13.0,4.9,,1.8,,,1.2,112.0,7.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,16.0,17.0,29.0,363.0,0.0,29
,17.0,,,,100.0,2024-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,114.0,13.0,,,72.1,49.0,NYG,,,5.0,"W, 14-11",,,13.0,0.0,0.0,,0.0,0.0,,NOR,5.0,,14.0,2.6,,7.0,,,7.0,44.0,35.0,0.0,,,@,False,kamaal00,2024,kamaal00_2024_gamelog.csv,23.0,16.0,17.0,386.0,0.0,29
,5.0,,,,80.0,2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,115.0,14.0,,,45.5,25.0,WAS,,,4.0,"L, 19-20",,,14.0,0.0,0.0,,0.0,1.0,,NOR,5.0,,15.0,2.4,,14.5,,,11.6,12.0,58.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,17.0,23.0,16.0,403.0,0.0,29
,,,,,,2024-12-23,,,,,,,,Inactive,,15.0,,,,,GNB,,,,"L, 0-34",,,14.0,,,,,,,NOR,,,16.0,,,,,,,,,,,,@,True,kamaal00,2024,kamaal00_2024_gamelog.csv,5.0,17.0,23.0,408.0,0.0,29
,,,,,,2024-12-29,,,,,,,,Inactive,,16.0,,,,,LVR,,,,"L, 10-25",,,14.0,,,,,,,NOR,,,17.0,,,,,,,,,,,,,True,kamaal00,2024,kamaal00_2024_gamelog.csv,0.0,5.0,17.0,408.0,1.0,29
,,,,,,2025-01-05,,,,,,,,Inactive,,17.0,,,,,TAM,,,,"L, 19-27",,,14.0,,,,,,,NOR,,,18.0,,,,,,,,,,,,@,True,kamaal00,2024,kamaal00_2024_gamelog.csv,0.0,0.0,5.0,408.0,2.0,29
,228.0,,,,76.4,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,70.8,641.0,,,,68.0,5-9,,,,0.0,0.0,,6.0,2.0,,,89.0,,,4.2,,8.0,,,6.1,950.0,543.0,0.0,,,,False,kamaal00,2024,kamaal00_2024_gamelog.csv,0.0,0.0,0.0,408.0,3.0,29
,22.0,,,,60.0,2023-09-10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,*,76.0,1.0,,,85.3,58.0,PIT,,,3.0,"W, 30-7",,,1.0,0.0,0.0,,1.0,0.0,,SFO,5.0,@,1.0,6.9,,5.7,,,3.4,152.0,17.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,0.0,0.0,0.0,0.0,0.0,28
,20.0,,,,100.0,2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,77.0,2.0,,,100.0,57.0,LAR,,,3.0,"W, 30-23",,,2.0,0.0,0.0,,1.0,0.0,,SFO,3.0,@,2.0,5.8,,6.3,,,6.3,116.0,19.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,22.0,0.0,0.0,22.0,0.0,28
,18.0,,,,100.0,2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,78.0,3.0,,,61.4,51.0,NYG,,,5.0,"W, 30-12",,,3.0,0.0,0.0,,1.0,0.0,,SFO,5.0,,3.0,4.7,,6.8,,,6.8,85.0,34.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,20.0,22.0,0.0,42.0,0.0,28
,20.0,,,,87.5,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,79.0,4.0,,,85.5,47.0,ARI,,,7.0,"W, 35-16",,,4.0,0.0,0.0,,3.0,1.0,,SFO,8.0,,4.0,5.3,,10.1,,,8.9,106.0,71.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,18.0,20.0,22.0,60.0,0.0,28
,19.0,,,,66.7,2023-10-08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,80.0,5.0,,,73.2,52.0,DAL,,,2.0,"W, 42-10",,,5.0,0.0,0.0,,1.0,0.0,,SFO,3.0,,5.0,2.7,,13.5,,,9.0,51.0,27.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,20.0,18.0,20.0,80.0,0.0,28
,11.0,,,,100.0,2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,81.0,6.0,,,58.1,36.0,CLE,,,3.0,"L, 17-19",,,6.0,0.0,0.0,,0.0,1.0,,SFO,3.0,@,6.0,3.9,,3.0,,,3.0,43.0,9.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,19.0,20.0,18.0,99.0,0.0,28
,15.0,,,,100.0,2023-10-23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,82.0,7.0,,,100.0,53.0,MIN,,,3.0,"L, 17-22",,,7.0,0.0,0.0,,1.0,1.0,,SFO,3.0,@,7.0,3.0,,17.0,,,17.0,45.0,51.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,11.0,19.0,20.0,110.0,0.0,28
,12.0,,,,85.7,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,83.0,8.0,,,96.6,57.0,CIN,,,6.0,"L, 17-31",,,8.0,0.0,0.0,,1.0,1.0,,SFO,7.0,,8.0,4.5,,10.7,,,9.1,54.0,64.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,15.0,11.0,19.0,125.0,0.0,28
,16.0,,,,60.0,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,84.0,9.0,,,75.8,47.0,JAX,,,6.0,"W, 34-3",,,9.0,0.0,0.0,,0.0,0.0,,SFO,10.0,@,10.0,5.9,,7.8,,,4.7,95.0,47.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,12.0,15.0,11.0,137.0,0.0,28
,21.0,,,,100.0,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,85.0,10.0,,,86.7,52.0,TAM,,,5.0,"W, 27-14",,,10.0,0.0,0.0,,0.0,1.0,,SFO,5.0,,11.0,3.7,,5.0,,,5.0,78.0,25.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,16.0,12.0,15.0,153.0,0.0,28
,19.0,,,,83.3,2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,86.0,11.0,,,77.3,51.0,SEA,,,5.0,"W, 31-13",,,11.0,0.0,0.0,,2.0,0.0,,SFO,6.0,@,12.0,6.0,,5.0,,,4.2,114.0,25.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,21.0,16.0,12.0,174.0,0.0,28
,17.0,,,,75.0,2023-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,87.0,12.0,,,88.1,52.0,PHI,,,3.0,"W, 42-19",,,12.0,3.8,1.0,,1.0,0.0,,SFO,4.0,@,13.0,5.5,,13.3,,,10.0,93.0,40.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,19.0,21.0,16.0,193.0,0.0,28
,16.0,,,,100.0,2023-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,88.0,13.0,,,88.9,48.0,SEA,,,1.0,"W, 28-16",,,13.0,0.0,0.0,,0.0,0.0,,SFO,1.0,,14.0,9.1,,8.0,,,8.0,145.0,8.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,17.0,19.0,21.0,210.0,0.0,28
,18.0,,,,100.0,2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,89.0,14.0,,,76.8,43.0,ARI,,,5.0,"W, 45-29",,,14.0,0.0,0.0,,1.0,2.0,,SFO,5.0,@,15.0,6.4,,14.4,,,14.4,115.0,72.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,16.0,17.0,19.0,226.0,0.0,28
,14.0,,,,60.0,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,90.0,15.0,,,100.0,70.0,BAL,,,6.0,"L, 19-33",,,15.0,0.0,0.0,,1.0,0.0,,SFO,10.0,,16.0,7.4,,4.7,,,2.8,103.0,28.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,18.0,16.0,17.0,244.0,0.0,28
,14.0,,,,80.0,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,91.0,16.0,,,54.3,38.0,WAS,,,4.0,"W, 27-10",,,16.0,0.0,0.0,,0.0,0.0,,SFO,5.0,@,17.0,4.6,,6.8,,,5.4,64.0,27.0,0.0,,,,False,mccach01,2023,mccach01_2023_gamelog.csv,14.0,18.0,16.0,258.0,0.0,28
,,,,,,2024-01-07,,,,,,,,Inactive,,17.0,,,,,LAR,,,,"L, 20-21",,,16.0,,,,,,,SFO,,,18.0,,,,,,,,,,,,,True,mccach01,2023,mccach01_2023_gamelog.csv,14.0,14.0,18.0,272.0,0.0,28
,,,,,,2024-09-09,,,,,,,,Inactive,,1.0,,,,,NYJ,,,,"W, 32-19",,,,,,,,,,SFO,,,1.0,,,,,,,,,,,,,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,14.0,14.0,272.0,1.0,29
,,,,,,2024-09-15,,,,,,,,Did Not Play,,2.0,,,,,MIN,,,,"L, 17-23",,,,,,,,,,SFO,,,2.0,,,,,,,,,,,,@,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,14.0,272.0,2.0,29
,,,,,,2024-09-22,,,,,,,,Did Not Play,,3.0,,,,,LAR,,,,"L, 24-27",,,,,,,,,,SFO,,,3.0,,,,,,,,,,,,@,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,272.0,3.0,29
,,,,,,2024-09-29,,,,,,,,Did Not Play,,4.0,,,,,NWE,,,,"W, 30-13",,,,,,,,,,SFO,,,4.0,,,,,,,,,,,,,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,272.0,3.0,29
,,,,,,2024-10-06,,,,,,,,Did Not Play,,5.0,,,,,ARI,,,,"L, 23-24",,,,,,,,,,SFO,,,5.0,,,,,,,,,,,,,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,272.0,3.0,29
,,,,,,2024-10-10,,,,,,,,Did Not Play,,6.0,,,,,SEA,,,,"W, 36-24",,,,,,,,,,SFO,,,6.0,,,,,,,,,,,,@,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,272.0,3.0,29
,,,,,,2024-10-20,,,,,,,,Did Not Play,,7.0,,,,,KAN,,,,"L, 18-28",,,,,,,,,,SFO,,,7.0,,,,,,,,,,,,,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,272.0,3.0,29
,,,,,,2024-10-27,,,,,,,,Did Not Play,,8.0,,,,,DAL,,,,"W, 30-24",,,,,,,,,,SFO,,,8.0,,,,,,,,,,,,,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,272.0,3.0,29
,13.0,,,,85.7,2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,92.0,9.0,,,87.5,56.0,TAM,,,6.0,"W, 23-20",,,1.0,0.0,0.0,,0.0,0.0,,SFO,7.0,,10.0,3.0,,11.3,,,9.7,39.0,68.0,0.0,,,@,False,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,272.0,3.0,29
,19.0,,,,80.0,2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,93.0,10.0,,,93.7,59.0,SEA,,,4.0,"L, 17-20",,,2.0,0.0,0.0,,0.0,0.0,,SFO,5.0,,11.0,4.2,,6.8,,,5.4,79.0,27.0,0.0,,,,False,mccach01,2024,mccach01_2024_gamelog.csv,13.0,0.0,0.0,285.0,2.0,29
,11.0,,,,75.0,2024-11-24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,*,94.0,11.0,,,81.6,40.0,GNB,,,3.0,"L, 10-38",,,3.0,0.0,0.0,,0.0,0.0,,SFO,4.0,,12.0,2.8,,12.3,,,9.3,31.0,37.0,0.0,,,@,False,mccach01,2024,mccach01_2024_gamelog.csv,19.0,13.0,0.0,304.0,1.0,29
,7.0,,,,66.7,2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,95.0,12.0,,,25.0,12.0,BUF,,,2.0,"L, 10-35",,,4.0,0.0,0.0,,0.0,0.0,,SFO,3.0,,13.0,7.6,,7.0,,,4.7,53.0,14.0,0.0,,,@,False,mccach01,2024,mccach01_2024_gamelog.csv,11.0,19.0,13.0,315.0,0.0,29
,,,,,,2024-12-08,,,,,,,,Did Not Play,,13.0,,,,,CHI,,,,"W, 38-13",,,4.0,,,,,,,SFO,,,14.0,,,,,,,,,,,,,True,mccach01,2024,mccach01_2024_gamelog.csv,7.0,11.0,19.0,322.0,0.0,29
,,,,,,2024-12-12,,,,,,,,Did Not Play,,14.0,,,,,LAR,,,,"L, 6-12",,,4.0,,,,,,,SFO,,,15.0,,,,,,,,,,,,,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,7.0,11.0,322.0,1.0,29
,,,,,,2024-12-22,,,,,,,,Did Not Play,,15.0,,,,,MIA,,,,"L, 17-29",,,4.0,,,,,,,SFO,,,16.0,,,,,,,,,,,,@,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,7.0,322.0,2.0,29
,,,,,,2024-12-30,,,,,,,,Did Not Play,,16.0,,,,,DET,,,,"L, 34-40",,,4.0,,,,,,,SFO,,,17.0,,,,,,,,,,,,,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,322.0,3.0,29
,,,,,,2025-01-05,,,,,,,,Did Not Play,,17.0,,,,,ARI,,,,"L, 24-47",,,4.0,,,,,,,SFO,,,18.0,,,,,,,,,,,,@,True,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,322.0,3.0,29
,50.0,,,,78.9,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,74.6,167.0,,,,15.0,1-3,,,,0.0,0.0,,0.0,0.0,,,19.0,,,4.0,,9.7,,,7.7,202.0,146.0,0.0,,,,False,mccach01,2024,mccach01_2024_gamelog.csv,0.0,0.0,0.0,322.0,3.0,29
,13.0,,,,60.0,2023-09-10,0.0,0.0,,,,,,*,81.0,1.0,,,62.5,35.0,CLE,,,3.0,"L, 3-24",,,1.0,0.0,0.0,,0.0,0.0,,CIN,5.0,@,1.0,4.3,,5.7,,,3.4,56.0,17.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,0.0,0.0,0.0,0.0,0.0,28
,13.0,,,,80.0,2023-09-17,0.0,0.0,,,,,,*,82.0,2.0,,,78.3,47.0,BAL,,,4.0,"L, 24-27",,,2.0,0.0,0.0,,0.0,0.0,,CIN,5.0,,2.0,4.5,,9.0,,,7.2,59.0,36.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,13.0,0.0,0.0,13.0,0.0,28
,19.0,,,,50.0,2023-09-25,0.0,0.0,,,,,,*,83.0,3.0,,,75.3,58.0,LAR,,,1.0,"W, 19-16",,,3.0,0.0,0.0,,1.0,0.0,,CIN,2.0,,3.0,3.4,,5.0,,,2.5,65.0,5.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,13.0,13.0,0.0,26.0,0.0,28
,14.0,,,,100.0,2023-10-01,0.0,0.0,,,,,,*,84.0,4.0,,,79.2,42.0,TEN,,,1.0,"L, 3-27",,,4.0,0.0,0.0,,0.0,0.0,,CIN,1.0,@,4.0,4.8,,9.0,,,9.0,67.0,9.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,19.0,13.0,13.0,45.0,0.0,28
,25.0,,,,100.0,2023-10-08,0.0,0.0,,,,,,*,85.0,5.0,,,76.8,63.0,ARI,,,4.0,"W, 34-20",,,5.0,0.0,0.0,,0.0,0.0,,CIN,4.0,@,5.0,3.2,,3.3,,,3.3,81.0,13.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,14.0,19.0,13.0,59.0,0.0,28
,12.0,,,,75.0,2023-10-15,0.0,0.0,,,,,,*,86.0,6.0,,,70.4,38.0,SEA,,,3.0,"W, 17-13",,,6.0,0.0,0.0,,0.0,0.0,,CIN,4.0,,6.0,3.2,,8.0,,,6.0,38.0,24.0,,,,,False,mixojo00,2023,mixojo00_2023_gamelog.csv,25.0,14.0,19.0,84.0,0.0,28
